name1,name2,soundex_ratio,metaphone_ratio,levenshtein_ratio,jaro_winkler_ratio,cosine_similarity,euclidean_similarity,manhattan_similarity,pearson_similarity,label
Shrinivas,Shrinivasa,1,1,0.9,0.98,0.918548822,0.712447817,0.138559147,0.959277248,y
Shrinivas,Srinivas,1,0.8,0.888888889,0.966666667,0.764992595,0.593268916,0.085690888,0.882480727,y
Shrinivas,Shriinivas,1,1,0.9,0.957777778,0.954268098,0.767795685,0.178306827,0.977130133,y
Sanjana,Sanjnaa,1,1,0.714285714,0.971428571,0.560645819,0.516157154,0.064160146,0.780160896,y
Sanjana,Saannajana,1,1,0.7,0.843809524,0.686872184,0.558234075,0.07567017,0.843345523,y
Sanjana,Sanjanaa,1,1,0.875,0.975,0.924024463,0.719523277,0.140826412,0.961993741,y
Sanjana,Saanjana,1,1,0.875,0.89047619,0.748188615,0.584910317,0.08336027,0.874058118,y
Qarib,Qarrib,1,1,0.833333333,0.961111111,0.864148259,0.657353347,0.109577142,0.932035189,y
Qarib,Qaribh,1,0.86,0.833333333,0.966666667,0.669266939,0.551478927,0.073903528,0.83461575,y
Qarib,Qareeb,1,1,0.666666667,0.875555556,0.728451133,0.575721245,0.080012026,0.864155419,y
Qarib,Kareeb,0.75,1,0.5,0.7,0.378691375,0.472874165,0.053395667,0.689352369,y
Pranay,Praannay,1,1,0.75,0.902777778,0.685103893,0.557539647,0.073078781,0.842517639,y
Pranay,Prane,1,1,0.666666667,0.893333333,0.697751999,0.56258995,0.075188384,0.848709696,y
Pranay,Pranayh,1,0.86,0.857142857,0.971428571,0.938389182,0.740176149,0.155801414,0.969223985,y
Pranay,Pranay,1,1,1,1,1.000000119,1,1,1,y
Rajamani,Rajamaany,1,1,0.777777778,0.930555556,0.820343137,0.625223565,0.098602865,0.910163055,y
Rajamani,Rajjmani,1,1,0.875,0.908333333,0.667623878,0.550865993,0.072482566,0.833780617,y
Rajamani,Rjamani,1,1,0.875,0.876785714,0.66118288,0.548490521,0.073537939,0.830560717,y
Rajamani,Rajamanie,1,1,0.888888889,0.977777778,0.94007957,0.742842435,0.153737027,0.970034944,y
Ramesh,Raamesh,1,1,0.857142857,0.961904762,0.489889115,0.49749751,0.060011114,0.744884495,y
Ramesh,Raamish,1,1,0.714285714,0.879365079,0.453902602,0.488978126,0.057498973,0.726884755,y
Ramesh,Reamesh,1,1,0.857142857,0.907142857,0.426337063,0.482827511,0.056547945,0.713114382,y
Ramesh,Rahmesh,1,1,0.857142857,0.961904762,0.62222147,0.534980249,0.069038895,0.811074598,y
Ramadoss,Ramodoss,1,1,0.875,0.908333333,0.448177636,0.487675233,0.058090356,0.723985027,y
Ramadoss,Ramaadross,0.75,0.89,0.8,0.96,0.593700111,0.525916286,0.066834549,0.796797169,n
Ramadoss,Rammdoss,1,1,0.875,0.941666667,0.396797448,0.476561552,0.05491125,0.698313045,y
Ramadoss,Ramodoss,1,1,0.875,0.908333333,0.448177636,0.487675233,0.058090356,0.723985027,y
Sunish,Sunishe,1,1,0.857142857,0.971428571,0.898205698,0.689081141,0.123565941,0.949061957,y
Sunish,Suneesh,1,1,0.714285714,0.894444444,0.721890926,0.572803196,0.078719647,0.860854794,y
Sunish,Sunishe,1,1,0.857142857,0.971428571,0.898205698,0.689081141,0.123565941,0.949061957,y
Sunish,Sunisheh,1,1,0.75,0.95,0.789450347,0.606456946,0.089955886,0.894660539,y
Nirlipta,Nirlipthha,1,0.73,0.8,0.96,0.903933883,0.695251134,0.126859872,0.952047576,y
Nirlipta,Nirlipta,1,1,1,1,1,1,1,1,y
Nirlipta,Nirlepta,1,1,0.875,0.95,0.742917359,0.582393126,0.084893254,0.871431209,y
Nirlipta,Nerlepeta,1,1,0.666666667,0.825,0.523163676,0.505929083,0.061637193,0.761503821,y
Pradosh,Pradoshh,1,0.89,0.875,0.975,0.939832091,0.74244858,0.159220503,0.969895427,y
Pradosh,Prradosh,1,1,0.875,0.966666667,0.574584544,0.520181766,0.065056227,0.787223974,y
Pradosh,Pradoshh,1,0.89,0.875,0.975,0.939832091,0.74244858,0.159220503,0.969895427,y
Pradosh,Praddosh,1,1,0.875,0.975,0.751608908,0.58656949,0.083907775,0.875768665,y
Prakriti,Prakrithi,1,0.8,0.888888889,0.977777778,0.873880863,0.665675579,0.115114403,0.936917056,y
Prakriti,Prakrithii,1,0.8,0.8,0.96,0.776449561,0.599284697,0.086160355,0.888148893,y
Prakriti,Prakriti,1,1,1,1,1,1,1,1,y
Prakriti,Prakrithy,1,0.8,0.777777778,0.930555556,0.794898033,0.609580792,0.093383487,0.897396651,y
Subhashis,Shubhashis,1,0.8,0.9,0.87,0.370384365,0.471219152,0.054357525,0.685183823,y
Subhashis,Subhhasis,1,0.8,0.777777778,0.977777778,0.634651065,0.539139144,0.070772072,0.817301586,y
Subhashis,Shubhashish,1,0.6,0.818181818,0.845454545,0.393220842,0.475824258,0.054584188,0.696631356,y
Subhashis,Subhashis,1,1,1,1,1.000000238,1,1,1,y
Ranjeet,Ranjeeth,1,0.75,0.875,0.975,0.901116312,0.692180287,0.125462238,0.950528703,y
Ranjeet,Ranjitt,1,1,0.714285714,0.885714286,0.684734285,0.557394924,0.075080286,0.842257594,y
Ranjeet,Ranjith,1,0.75,0.571428571,0.885714286,0.579785526,0.521716687,0.066730594,0.789818079,y
Ranjeet,Ranjeett,1,1,0.875,0.975,0.934451938,0.734175649,0.149084851,0.967203784,y
Sai,Saiee,1,1,0.6,0.906666667,0.806304455,0.616367893,0.091333645,0.903062767,y
Sai,Sye,1,0.67,0.333333333,0.555555556,0.306569517,0.459210497,0.051350662,0.652835077,y
Sai,Sayii,1,0.67,0.6,0.893333333,0.37102443,0.471345872,0.055605273,0.685185768,y
Sai,Saiye,1,0.67,0.6,0.906666667,0.750035405,0.585803582,0.083935293,0.874896168,y
Sahiti,Sahiiti,1,1,0.857142857,0.938095238,0.526514292,0.50681036,0.06246002,0.763198286,y
Sahiti,Saheti,1,1,0.833333333,0.875555556,0.550693274,0.513359585,0.063201083,0.775300853,y
Sahiti,Saahiti,1,1,0.857142857,0.961904762,0.573239982,0.51978792,0.065057026,0.786591272,y
Sahiti,Sahitee,1,1,0.714285714,0.90952381,0.532686472,0.508450113,0.063098448,0.76627098,y
Sajmi,Sajimi,1,1,0.833333333,0.914444444,0.73841238,0.580279154,0.081741127,0.869177271,y
Sajmi,Sajeemi,1,1,0.714285714,0.933333333,0.695107698,0.561517881,0.077281173,0.847510626,y
Sajmi,Saajmi,1,1,0.833333333,0.955555556,0.682621002,0.556570701,0.074977639,0.841300926,y
Sajmi,Sajjmi,1,1,0.833333333,0.961111111,0.962094009,0.784104838,0.191054662,0.981047891,y
Sangeeth,Sangeethe,1,1,0.888888889,0.977777778,0.907402635,0.69913296,0.131216691,0.953701079,y
Sangeeth,Sangeath,1,1,0.875,0.95,0.731194794,0.576961026,0.080982701,0.865623855,y
Sangeeth,Saangeeth,1,1,0.888888889,0.97037037,0.282315999,0.454944876,0.049208701,0.641144924,y
Sangeeth,Sangeethh,1,0.89,0.888888889,0.977777778,0.885645747,0.676482437,0.119924274,0.942828688,y
Stalin,Sthalin,1,0.75,0.857142857,0.961904762,0.253102958,0.450002731,0.050100049,0.626441349,y
Stalin,Satalin,1,1,0.857142857,0.907142857,0.245617092,0.448768915,0.050570428,0.622579191,y
Stalin,Satlyn,1,1,0.5,0.84,0.23247689,0.446633959,0.049844516,0.61603929,y
Stalin,Stailin,1,1,0.857142857,0.927777778,0.177757293,0.4381401,0.048752745,0.588669295,y
Rishav,Rishavv,1,1,0.857142857,0.971428571,0.95887655,0.777129103,0.183169666,0.97943185,y
Rishav,Rishhiv,1,0.86,0.714285714,0.90952381,0.881748438,0.672804358,0.117773767,0.940887062,y
Rishav,Risavv,1,0.67,0.666666667,0.922222222,0.80888474,0.617952214,0.093691578,0.904384227,y
Rishav,Rishav,1,1,1,1,1.000000119,1,1,1,y
Riddhi,Riddhii,1,1,0.857142857,0.971428571,0.937339306,0.738548226,0.153236759,0.968669392,y
Riddhi,Ridhe,1,1,0.666666667,0.875555556,0.647563696,0.543606184,0.071121134,0.823685829,y
Riddhi,Ridheea,1,1,0.428571429,0.822222222,0.601740956,0.528407548,0.06821326,0.800759421,y
Riddhi,Riddi,1,0.8,0.833333333,0.966666667,0.741436779,0.581694645,0.084049903,0.870673534,y
Ruchika,Ruchikaa,1,1,0.875,0.975,0.946059644,0.752755557,0.164009981,0.973008575,y
Ruchika,Ruchikka,1,1,0.875,0.975,0.900241971,0.691241567,0.127075892,0.950081135,y
Ruchika,Roocheka,1,1,0.625,0.801785714,0.678431869,0.554951975,0.073879373,0.839052506,y
Ruchika,Ruchika,1,1,1,1,1.000000119,1,1,1,y
Safin,Saffin,1,1,0.833333333,0.961111111,0.587625623,0.52406596,0.065599303,0.793698035,y
Safin,Shafin,1,0.67,0.833333333,0.95,0.605783343,0.529678488,0.067020907,0.802817223,y
Safin,Shaffin,1,0.67,0.714285714,0.914285714,0.24855572,0.44925173,0.049618197,0.624188609,y
Safin,Shafinn,1,0.67,0.714285714,0.914285714,0.559056103,0.515706134,0.064869322,0.779458315,y
Sadiqa,Saadiqua,1,1,0.75,0.844444444,0.327755928,0.463065732,0.052014463,0.663804099,y
Sadiqa,Sadiqah,1,1,0.857142857,0.971428571,0.923363745,0.71864868,0.139968774,0.961688122,y
Sadiqa,Sadiiqaa,1,1,0.75,0.95,0.685875177,0.55784206,0.074797811,0.842899644,y
Sadiqa,Sadiqha,1,0.86,0.857142857,0.971428571,0.937213421,0.738354345,0.155160515,0.968613642,y
Abhaysinha,Abhayyasiha,0.75,0.83,0.727272727,0.899191919,0.826718688,0.629447066,0.098502624,0.913355648,n
Abhaysinha,Abhasinha,1,1,0.9,0.98,0.629119933,0.537271897,0.069872436,0.81454908,y
Abhaysinha,Abhayisiha,0.75,0.83,0.8,0.937777778,0.913730025,0.706524325,0.132652371,0.956863871,n
Abhaysinha,Ahaysinha,0.75,0.91,0.9,0.97,0.454956412,0.489219436,0.058146212,0.727457068,n
Aashish,Aashis,1,0.5,0.857142857,0.971428571,0.663054764,0.549176454,0.072239749,0.831513281,y
Aashish,Aasheeish,1,1,0.777777778,0.955555556,0.837647915,0.637012401,0.1007278,0.918817771,y
Aashish,Aaashish,1,1,0.875,0.966666667,0.689949036,0.559451353,0.07557834,0.844959837,y
Aashish,Ashis,1,0.4,0.714285714,0.914285714,0.278622657,0.454308554,0.049745762,0.639255088,y
Anjana,Anjanaa,1,1,0.857142857,0.971428571,0.918588042,0.712497196,0.135748484,0.959288139,y
Anjana,Anjhana,1,0.89,0.857142857,0.966666667,0.642103255,0.541698372,0.070882355,0.821026846,y
Anjana,Aanjana,1,0.86,0.857142857,0.857142857,0.791478455,0.607611426,0.091958039,0.895744323,y
Anjana,Anjana,1,1,1,1,0.99999994,1,1,1,y
Astitva,Asitthva,0.75,0.67,0.625,0.928571429,0.674238205,0.553351344,0.076906016,0.837055136,n
Astitva,Astitvaa,1,1,0.875,0.975,0.92222023,0.717148905,0.140246074,0.961090116,y
Astitva,Astiiva,0.75,0.89,0.857142857,0.942857143,0.69307822,0.560700991,0.07536539,0.846495531,n
Astitva,Astitvah,1,1,0.875,0.975,0.870491385,0.662717929,0.111979197,0.935242644,y
Ankurjeet,Ankurjjet,1,1,0.888888889,0.955555556,0.711528242,0.568321342,0.078917616,0.855764633,y
Ankurjeet,Ankurjeeth,1,0.83,0.9,0.98,0.933044612,0.732097726,0.148884822,0.966522797,y
Ankurjeet,Ankurjeeet,1,1,0.9,0.98,0.956742346,0.772717193,0.181583959,0.978371491,y
Ankurjeet,Ankurjeet,1,1,1,1,0.999999881,1,1,1,y
Vibha,Vibhaa,1,1,0.833333333,0.966666667,0.941616476,0.745316383,0.160325245,0.970807773,y
Vibha,Vibhaah,1,1,0.714285714,0.942857143,0.930221796,0.728028617,0.14880124,0.965126422,y
Vibha,Veebha,1,1,0.666666667,0.84,0.477147222,0.49441373,0.05928729,0.738482239,y
Vibha,Vibhaaa,1,1,0.714285714,0.942857143,0.9358446,0.736265885,0.153082353,0.967918711,y
Veena,Vina,1,1,0.6,0.805,0.370790184,0.471299476,0.054359024,0.68514571,y
Veena,Veenaa,1,1,0.833333333,0.966666667,0.916819155,0.710290391,0.134944068,0.958375938,y
Veena,Veina,1,1,0.8,0.893333333,0.381733,0.47348584,0.054737485,0.690508313,y
Veena,Venna,1,1,0.8,0.893333333,0.680948853,0.555922105,0.074060147,0.840260163,y
Saravanan,Saravvaan,1,0.89,0.777777778,0.930555556,0.814784527,0.62164683,0.093295656,0.907323024,y
Saravanan,Sarvanaan,1,1,0.777777778,0.948148148,0.71043247,0.567856161,0.077442384,0.855202783,y
Saravanan,Sarawanan,0.75,0.8,0.888888889,0.955555556,0.728187442,0.575602672,0.0784015,0.863976126,n
Saravanan,Saravannan,1,1,0.9,0.957777778,0.794974089,0.609624848,0.089669543,0.897423839,y
Yashovardhan,Yashovadhaan,0.75,0.92,0.833333333,0.966666667,0.746685386,0.584187542,0.08203001,0.873350798,y
Yashovardhan,Yashvrdhan,1,1,0.833333333,0.926666667,0.666149259,0.550318332,0.073278962,0.833080979,y
Yashovardhan,Yashovaran,1,0.83,0.833333333,0.966666667,0.698393047,0.562851205,0.076739401,0.849230485,y
Yashovardhan,Yashoovardhan,1,1,0.923076923,0.984615385,0.837517858,0.636919707,0.103099516,0.918777607,y
Saimadhav,Saimadva,1,0.89,0.777777778,0.952777778,0.83682394,0.636426872,0.102477378,0.918434718,y
Saimadhav,Saaymadhuv,1,1,0.7,0.85037037,0.607954443,0.530366346,0.067441279,0.804022314,y
Saimadhav,Saimdauv,1,0.89,0.666666667,0.901984127,0.882055521,0.673090613,0.118271191,0.941019145,y
Saimadhav,Saymadav,1,0.89,0.777777778,0.907407407,0.638753414,0.5405417,0.070318752,0.819341017,y
Avnindra,Aaanindra,0.75,0.8,0.777777778,0.895833333,0.653279662,0.545633844,0.071773091,0.826544441,n
Avnindra,Avindra,0.75,0.91,0.875,0.928571429,0.687330604,0.558414712,0.076062995,0.843627192,n
Avnindra,Aavnindra,1,0.91,0.888888889,0.966666667,0.501876056,0.500469887,0.060379552,0.750856699,y
Avnindra,Avindhra,0.75,0.83,0.75,0.895238095,0.536496818,0.509473235,0.062645063,0.76829931,n
Gaush,Gaushe,1,1,0.833333333,0.966666667,0.892818809,0.683530258,0.120519674,0.946354023,y
Gaush,Gosh,1,1,0.6,0.805,0.400021493,0.477230045,0.055247005,0.699853649,y
Gaush,Goosh,1,1,0.6,0.76,0.4525159,0.488661265,0.055831507,0.726278599,y
Gaush,Gaaush,1,1,0.833333333,0.955555556,0.667773128,0.550921581,0.072425693,0.833885181,y
Digvijay,Digwije,0.75,0.75,0.625,0.845833333,0.796230733,0.610356196,0.091336007,0.898069472,n
Digvijay,Dighvijai,1,0.86,0.777777778,0.918981481,0.856273413,0.650979493,0.106484275,0.928165788,y
Digvijay,Dhigviya,0.75,0.67,0.625,0.882142857,0.503523946,0.500884082,0.06106261,0.751857,n
Digvijay,Digvijee,1,1,0.75,0.9,0.687961817,0.558663899,0.075237462,0.84391311,y
Haaris,Haaeis,0.75,0.8,0.833333333,0.922222222,0.608849406,0.530650953,0.067475568,0.804327586,n
Haaris,Haariss,1,1,0.857142857,0.971428571,0.916761756,0.710219505,0.138495031,0.958378748,y
Haaris,Hahris,1,1,0.833333333,0.911111111,0.548478723,0.512745427,0.064120512,0.77416127,y
Haaris,Haairess,1,1,0.625,0.902777778,0.511367023,0.502874534,0.060822281,0.755613308,y
Jag,Jahag,1,0.8,0.6,0.688888889,0.890952468,0.68166025,0.120804897,0.94546005,y
Jag,Jaag,1,1,0.75,0.933333333,0.767116666,0.594363851,0.08493026,0.883441698,y
Jag,Jahg,1,1,0.75,0.933333333,0.732757211,0.577672284,0.081039813,0.866253939,y
Jag,Jaag,1,1,0.75,0.933333333,0.767116666,0.594363851,0.08493026,0.883441698,y
Inabat,Inabhat,1,0.89,0.857142857,0.971428571,0.607464612,0.530210786,0.068358875,0.803702773,y
Inabat,Iinabat,1,0.86,0.857142857,0.957142857,0.67310214,0.552921088,0.073235669,0.836451018,y
Inabat,Inabatt,1,1,0.857142857,0.971428571,0.84400785,0.641619689,0.103309965,0.921926104,y
Inabat,Innabat,1,1,0.857142857,0.961904762,0.41391626,0.480153601,0.05697944,0.706917048,y
Babitarani,Babitaranee,1,1,0.818181818,0.943636364,0.869637072,0.661982776,0.111796203,0.934803829,y
Babitarani,Babiterani,1,1,0.9,0.937777778,0.866162598,0.659033649,0.110683866,0.933061664,y
Babitarani,Babitaranie,1,1,0.909090909,0.981818182,0.910245299,0.702402252,0.134922095,0.955110501,y
Babitarani,Babitaraani,1,1,0.909090909,0.981818182,0.795081615,0.609687322,0.090688038,0.897494264,y
Rupinder,Rupindar,1,1,0.875,0.95,0.857660711,0.652080519,0.106446484,0.928735265,y
Rupinder,Rupiinr,0.75,0.89,0.625,0.921428571,0.779165506,0.600751458,0.089772445,0.889451554,n
Rupinder,Rupindir,1,1,0.875,0.95,0.897527993,0.68836982,0.122685323,0.948702806,y
Rupinder,Rupeeender,1,1,0.7,0.8675,0.706205606,0.566077237,0.077004898,0.853140297,y
Bhavesh,Bavesh,1,0.86,0.857142857,0.957142857,0.775466561,0.598757746,0.086375804,0.887746147,y
Bhavesh,Bhavvesh,1,1,0.875,0.975,0.924451351,0.720091547,0.142117458,0.962220193,y
Bhavesh,Bhaavesh,1,1,0.875,0.970833333,0.80847621,0.617700194,0.094547208,0.904235075,y
Bhavesh,Bhavesh,1,1,1,1,1,1,1,1,y
Deepro,Deeproo,1,1,0.857142857,0.971428571,0.942903161,0.747425576,0.163598181,0.971429287,y
Deepro,Deepree,1,1,0.714285714,0.90952381,0.560279369,0.516053035,0.063790062,0.779961578,y
Deepro,Deepru,1,1,0.833333333,0.933333333,0.768822014,0.595249581,0.086011479,0.884315023,y
Deepro,Deeprao,1,1,0.857142857,0.971428571,0.702346563,0.564473789,0.075913823,0.851031842,y
Deepanshu,Deeppanshu,1,1,0.9,0.98,0.694875836,0.561424305,0.077667205,0.847381474,y
Deepanshu,Depeenshu,1,1,0.666666667,0.907407407,0.591944814,0.525378867,0.065697641,0.795900594,y
Deepanshu,Dheepanshu,1,0.89,0.9,0.97,0.436318457,0.485019292,0.056775959,0.718083762,y
Deepanshu,Deepanshu,1,1,1,1,1.000000238,1,1,1,y
Varna,Vvarna,1,1,0.833333333,0.95,0.689085245,0.559108491,0.075415442,0.844303367,y
Varna,Varnna,1,1,0.833333333,0.966666667,0.826713562,0.629443642,0.096500449,0.913257063,y
Varna,Vaarna,1,1,0.833333333,0.902222222,0.661488116,0.548602168,0.072916357,0.830609763,y
Varna,Vaarrna,1,1,0.714285714,0.87047619,0.492183387,0.49806098,0.060083904,0.745850209,y
Sujan,Sjuen,0.75,1,0.4,0.805,0.386960566,0.474544362,0.05432524,0.693380353,n
Sujan,Sujann,1,1,0.833333333,0.966666667,0.930892706,0.728983931,0.146812564,0.965440049,y
Sujan,Sijan,1,1,0.8,0.88,0.749568582,0.58557722,0.085030592,0.874753818,y
Sujan,Sujaen,1,1,0.833333333,0.966666667,0.693655908,0.560932999,0.076497917,0.846787403,y
Suhaas,Suuhaas,1,1,0.857142857,0.961904762,0.765492082,0.593525578,0.087138565,0.882709137,y
Suhaas,Sjaas,1,0.67,0.666666667,0.84,0.563155055,0.516872288,0.065147647,0.781501121,y
Suhaas,Suaas,1,0.8,0.833333333,0.955555556,0.761711121,0.591594793,0.085136676,0.880813734,y
Suhaas,Shuhaas,1,0.67,0.857142857,0.907142857,0.644068658,0.542381824,0.070518844,0.821972894,y
Sukrit,Skuereth,0.75,0.75,0.5,0.7775,0.360961318,0.4693688,0.055028708,0.680439438,n
Sukrit,Sukreth,1,0.75,0.714285714,0.90952381,0.82579577,0.628827437,0.096799881,0.912911212,y
Sukrit,Suukrit,1,1,0.857142857,0.961904762,0.745461941,0.583602312,0.083353087,0.872724526,y
Sukrit,Sukritt,1,1,0.857142857,0.971428571,0.89348948,0.684208851,0.120126659,0.946741777,y
Suprabha,Suprabaa,1,0.89,0.875,0.95,0.779701352,0.601042778,0.088451822,0.889829697,y
Suprabha,Suuprabha,1,1,0.888888889,0.97037037,0.768199921,0.594925788,0.085326035,0.884155474,y
Suprabha,Suuprbha,1,1,0.75,0.895238095,0.757037938,0.589246497,0.083975242,0.87852927,y
Suprabha,Suprabhaa,1,1,0.888888889,0.977777778,0.958939791,0.777262387,0.184069416,0.979472076,y
Sulochana,Sulochanaah,1,1,0.818181818,0.963636364,0.929762661,0.727378593,0.145479549,0.964912943,y
Sulochana,Solocnaa,1,0.75,0.666666667,0.810119048,0.427638382,0.483111056,0.056546225,0.713733433,y
Sulochana,Suulocnhaa,1,0.67,0.7,0.943703704,0.369468629,0.471038086,0.054271131,0.684788588,y
Sulochana,Sulochanah,1,1,0.9,0.98,0.933470666,0.732722902,0.150780424,0.966766705,y
Sravani,Sraavanee,1,1,0.666666667,0.85,0.642310143,0.541770109,0.069843953,0.820919008,y
Sravani,Sraavaan,1,1,0.625,0.869444444,0.76087153,0.591169854,0.08482307,0.880286441,y
Sravani,Sravnni,1,1,0.857142857,0.942857143,0.813612878,0.620904988,0.096699204,0.906655824,y
Sravani,Sraavani,1,1,0.875,0.9375,0.675970316,0.554010032,0.073310731,0.837852125,y
Sowjanya,Sowjanyah,1,1,0.888888889,0.977777778,0.897078812,0.687900417,0.122787166,0.948531061,y
Sowjanya,Sowjoanyha,1,0.75,0.8,0.96,0.714462638,0.569575055,0.077545432,0.857238376,y
Sowjanya,Suujnyah,1,1,0.5,0.683333333,0.514567375,0.503695889,0.060247511,0.757299193,y
Sowjanya,Soujanya,1,1,0.875,0.933333333,0.716318488,0.570374161,0.077872122,0.8581298,y
Sravya,Sravyyaa,1,1,0.75,0.95,0.86389184,0.657141032,0.110982538,0.931850093,y
Sravya,Sraavya,1,1,0.857142857,0.927777778,0.730242968,0.576529678,0.080193681,0.864954141,y
Sravya,Sravay,1,0.86,0.666666667,0.966666667,0.708593488,0.56707927,0.076426878,0.854042957,y
Sravya,Srava,1,0.86,0.833333333,0.966666667,0.754500628,0.587988692,0.083760359,0.877055902,y
Sreelakshmi,Shreelaksmi,1,0.67,0.818181818,0.945454545,0.614484012,0.532457478,0.067288417,0.807260594,y
Sreelakshmi,Sreelaxmi,1,0.83,0.727272727,0.923232323,0.721458316,0.572613033,0.079998877,0.860652148,y
Sreelakshmi,Sreelaxmmi,1,0.83,0.727272727,0.905454545,0.638404369,0.540421786,0.069975873,0.819097586,y
Sreelakshmi,Shreelakshmee,1,0.83,0.769230769,0.903496503,0.62633276,0.53634111,0.067947191,0.813137343,y
Surajit,Soorajit,1,1,0.75,0.882142857,0.486064881,0.496563935,0.060297646,0.7430809,y
Surajit,Surajeet,1,1,0.75,0.921428571,0.773186088,0.597543319,0.088210401,0.886574322,y
Surajit,Soorajitt,1,1,0.666666667,0.857142857,0.448882043,0.487834789,0.056658609,0.724473239,y
Surajit,Surjit,1,1,0.857142857,0.966666667,0.697549582,0.562507596,0.076075516,0.84872518,y
Shahansha,Shaahansha,1,1,0.9,0.898888889,0.593943715,0.52599106,0.066324289,0.796974793,y
Shahansha,Shahanshh,1,0.89,0.888888889,0.955555556,0.88327843,0.674236299,0.117525458,0.941639899,y
Shahansha,Sahansha,1,0.75,0.888888889,0.854166667,0.594053864,0.526024934,0.066751512,0.797037967,y
Shahansha,Shahensha,1,1,0.888888889,0.955555556,0.898478389,0.689368387,0.125953138,0.94924454,y
Sheshidhar,Sheshidhra,1,1,0.8,0.98,0.7785694,0.600428143,0.088159117,0.889292432,y
Sheshidhar,Sesidhar,1,0.6,0.8,0.865,0.738454103,0.580298542,0.08234133,0.869229232,y
Sheshidhar,Seshedhar,1,0.8,0.8,0.831666667,0.476432651,0.494243028,0.058820137,0.738227563,y
Sheshidhar,Sheshihdar,1,0.89,0.8,0.98,0.675301313,0.553755182,0.072200136,0.837645555,y
Upamanyu,Uppamanyu,1,1,0.888888889,0.97037037,0.790237665,0.606903914,0.089774858,0.89514102,y
Upamanyu,Uppamanyu,1,1,0.888888889,0.97037037,0.790237665,0.606903914,0.089774858,0.89514102,y
Upamanyu,Uppamanyuu,1,1,0.8,0.946666667,0.749540925,0.585563833,0.082683479,0.874829752,y
Upamanyu,Uupamanyu,1,0.89,0.888888889,0.966666667,0.828215599,0.630458467,0.097781869,0.914116883,y
Vangara,Vanggara,1,1,0.875,0.975,0.684118867,0.557154343,0.075289695,0.841994939,y
Vangara,Vanngara,1,1,0.875,0.970833333,0.726822078,0.57499056,0.078336836,0.863345785,y
Vangara,Vnggara,1,1,0.714285714,0.914285714,0.68795222,0.558660048,0.07461347,0.843884346,y
Vangara,Vvngara,1,1,0.857142857,0.914285714,0.681231558,0.556031546,0.075282803,0.840521697,y
Vamsi,Vaamsi,1,1,0.833333333,0.955555556,0.851827025,0.647510353,0.10623584,0.925912461,y
Vamsi,Vvamsee,1,1,0.571428571,0.811428571,0.649682403,0.544354065,0.069889356,0.824793219,y
Vamsi,Vaamsi,1,1,0.833333333,0.955555556,0.851827025,0.647510353,0.10623584,0.925912461,y
Vamsi,Vaamsy,1,1,0.666666667,0.857777778,0.723534226,0.573528093,0.079049955,0.861739047,y
Swarag,Swaarag,1,1,0.857142857,0.927777778,0.60351634,0.528964176,0.066764028,0.801561778,y
Swarag,Swaragh,1,0.89,0.857142857,0.971428571,0.812458038,0.620177706,0.096351612,0.906214438,y
Swarag,Sswarg,1,1,0.666666667,0.9,0.464366525,0.491395606,0.059380072,0.732031991,y
Swarag,Swaarag,1,1,0.857142857,0.927777778,0.60351634,0.528964176,0.066764028,0.801561778,y
Suryakala,Suryakaala,1,1,0.9,0.957777778,0.843958676,0.641583523,0.104357726,0.921949644,y
Suryakala,Suryakalaah,1,1,0.818181818,0.963636364,0.925046444,0.720887784,0.14386855,0.962556785,y
Suryakala,Surryakala,1,1,0.9,0.976666667,0.936408758,0.737122474,0.150183616,0.968179339,y
Suryakala,Suryakalla,1,1,0.9,0.98,0.86893481,0.661381491,0.109838628,0.934458294,y
Swarnava,Swarnave,1,1,0.875,0.95,0.869884074,0.66219486,0.112718807,0.9349032,y
Swarnava,Swrarnava,0.75,0.8,0.888888889,0.937037037,0.911306798,0.703644247,0.135239716,0.955617238,n
Swarnava,Swarnavaa,1,1,0.888888889,0.977777778,0.962229848,0.784408349,0.190114233,0.981109659,y
Swarnava,Swarnavha,1,0.91,0.888888889,0.977777778,0.914241016,0.707139861,0.133899762,0.957142993,y
Tanvi,Taanvi,1,1,0.833333333,0.955555556,0.682600617,0.556562725,0.073730842,0.841253633,y
Tanvi,Tanvee,1,1,0.666666667,0.893333333,0.688015521,0.558685107,0.07568531,0.843882688,y
Tanvi,Taanvie,1,1,0.714285714,0.923809524,0.458760113,0.490094505,0.057674434,0.729280225,y
Tanvi,Tanvii,1,1,0.833333333,0.966666667,0.905931473,0.697472722,0.132883392,0.952953259,y
Tanishta,Tanishtaa,1,1,0.888888889,0.977777778,0.947084606,0.754536634,0.166921488,0.973548802,y
Tanishta,Tanista,1,0.75,0.875,0.975,0.618208528,0.533665673,0.067695193,0.808926191,y
Tanishta,Tanishtha,1,0.75,0.888888889,0.977777778,0.845208645,0.642507712,0.10463003,0.922554697,y
Tanishta,Tanisthaa,1,0.5,0.777777778,0.952777778,0.804186046,0.615081102,0.093240554,0.902057074,y
Niranjan,Niranjann,1,1,0.888888889,0.977777778,0.964212477,0.788932664,0.194228291,0.982107423,y
Niranjan,Neranjan,1,1,0.875,0.925,0.892998338,0.683711555,0.122893225,0.946504119,y
